ASV_name	08_2016_F4_1	08_2016_F4_2	09_2016_F4_1	09_2016_F4_2	10_2016_F4	11_2016_F4	12_2016_F4	01_2017_F4	02_2017_F4_1	02_2017_F4_2	03_2017_F4_2	03_2017_F4_3	03_2017_F4_4	04_2017_F4_1	04_2017_F4_2	05_2017_F4_1	05_2017_F4_2	06_2017_F4_1	06_2017_F4_2	07_2017_F4_1	07_2017_F4_2	07_2017_F4_3	08_2017_F4_1	08_2017_F4_2	09_2017_F4_1	09_2017_F4_2	10_2017_F4	11_2017_F4	12_2017_F4	01_2018_F4	02_2018_F4_1	02_2018_F4_2	03_2018_F4_1	03_2018_F4_2	03_2018_F4_3	04_2018_F4_1	04_2018_F4_2	04_2018_F4_3	04_2018_F4_4	05_2018_F4_1	05_2018_F4_2	06_2018_F4_1	06_2018_F4_2	06_2018_F4_3	07_2018_F4_1	07_2018_F4_2	08_2018_F4_1	08_2018_F4_2	09_2018_F4_1	09_2018_F4_2	10_2018_F4_1	10_2018_F4_2	11_2018_F4_1	11_2018_F4_2	12_2018_F4_1	12_2018_F4_2	01_2019_F4_1	01_2019_F4_2	02_2019_F4	03_2019_F4_1	03_2019_F4_2	04_2019_F4_1	04_2019_F4_2	05_2019_F4_1	05_2019_F4_2	06_2019_F4_1	06_2019_F4_2	07_2019_F4_1	07_2019_F4_2	07_2019_F4_3	07_2019_F4_4	08_2019_F4_1	08_2019_F4_2	09_2019_F4_1	10_2019_F4_1	10_2019_F4_2	11_2019_F4_1	11_2019_F4_2	12_2019_F4_1	12_2019_F4_2	01_2020_F4_1	01_2020_F4_2	02_2020_F4_1	02_2020_F4_2	03_2020_F4_1	03_2020_F4_2	04_2020_F4_1	04_2020_F4_2	05_2020_F4_1	05_2020_F4_2	06_2020_F4_1	06_2020_F4_2	07_2020_F4_1	07_2020_F4_2	08_2020_F4	09_2020_F4_1	09_2020_F4_2
mic_asv980	0	0	0	0	0	0	1.79E-05	0	0	0	4.03E-05	7.06E-05	0	0.000176994	2.05E-05	0	0	0	1.16E-05	0	0	0	0	0	0	0	0	0	1.96E-05	4.63E-05	0	0.000150893	0	6.16E-05	3.51E-05	3.49E-05	0.000195807	7.13E-05	3.42E-05	8.51E-06	0	0	0	0	0	0	0	0	0	1.75E-05	0	1.24E-05	0	0	9.13E-05	0	0	1.57E-05	0	0.000186577	0	3.51E-05	1.04E-05	6.27E-05	0	0	2.94E-06	0	0	1.94E-05	0	0	0	0	0	0	0	6.09E-06	8.69E-06	7.34E-05	7.42E-06	0	5.23E-06	8.77E-05	4.29E-05	2.05E-05	0	2.03E-05	5.04E-06	0	0	0	0	0	0	0	0
mic_asv981	1.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.77E-05	2.05E-05	8.84E-05	2.25E-05	1.47E-05	3.47E-05	4.54E-05	2.19E-05	5.74E-05	0	0	1.73E-05	0	0	3.93E-05	0.000137161	4.63E-05	0	5.03E-05	0	4.10E-05	0.000157773	0.000174727	0.000171331	0.000202104	0.000113921	2.55E-05	4.49E-05	0.000233895	0.000129092	4.48E-05	0.000123684	0.000422223	9.45E-06	0.000399869	0.000158411	3.50E-05	7.13E-06	7.43E-05	0	0	3.65E-05	6.71E-05	0	0	0	5.33E-05	0	0.000273515	0.00018271	0.000376111	7.28E-05	3.39E-05	8.59E-05	0.000224843	0.000414438	1.94E-05	0.000134471	0.000114164	0.00038613	1.43E-05	0	0	6.44E-06	6.09E-06	2.61E-05	4.59E-05	0	1.61E-05	5.23E-05	9.74E-06	0	1.02E-05	0	5.09E-06	5.04E-06	0	9.04E-06	0	0	1.16E-05	0	2.23E-05	1.29E-05
mic_asv983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.84E-05	0.000112726	0	0	1.51E-05	0	0	0	0	1.73E-05	0	0	1.31E-05	0	0	0	0	2.45E-05	0	1.75E-05	1.75E-05	2.45E-05	4.76E-05	0	1.70E-05	1.50E-05	0	9.93E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mic_asv984	0	3.39E-05	0	1.52E-05	0.000166475	0.001451448	0.000304507	0.000426964	0.000830443	0.000420698	0.000604961	0.000246962	0.000329332	0.000530983	0.000150078	0.000138852	5.64E-05	2.95E-05	1.16E-05	7.57E-06	0	0	1.44E-05	1.51E-05	1.73E-05	0.000175663	0.000678287	0.000353343	9.80E-05	0.000254759	7.44E-05	0.000100595	0.000391878	0	0.000175303	3.49E-05	0.000244759	8.32E-05	4.56E-05	3.40E-05	7.49E-06	0	9.93E-06	0	0	0	0	0	2.44E-05	4.37E-05	1.43E-05	4.96E-05	0.00036535	0	3.65E-05	0.000335666	0	0.000407402	3.53E-05	0.000213231	1.83E-05	1.05E-05	0	0	0	2.26E-05	1.06E-05	6.08E-06	8.29E-06	2.59E-05	2.07E-05	0	0	0.000266593	0.000141199	0.000559913	0.000437656	0.000152366	0.000147755	6.42E-05	7.42E-05	0.000299847	0.000214398	0.000306816	0.000185839	0.000143481	0.000211468	6.10E-05	6.05E-05	1.23E-05	1.81E-05	2.53E-05	1.38E-05	0	1.84E-05	0	5.17E-05
mic_asv985	0	0	0	0	0	0	0	0	0	0	1.34E-05	0	0	0	0	0.000315573	0.000123998	7.37E-06	0	0	0	0	0	0	0	0	0	1.31E-05	0	0	1.86E-05	0	0	0	0	0	0	0.000130773	0.000250627	3.40E-05	1.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105198	0.000214032	0.002037266	7.28E-05	0	6.47E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mic_asv986	0	5.65E-06	0	0	0	0	0	0	0	0	0	0.000134065	9.41E-05	7.08E-05	0	0.000113606	4.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.51E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000391782	0.000109202	0	0	0	0	0	0	0	0	0	0	8.96E-06	0	0	0	0	0	0	0	3.41E-05	2.86E-05	0.000430443	0.000120839	0.000264431	0.00083655	9.04E-05	0.001582021	6.08E-05	4.59E-05	0	0	0	0
mic_asv987	4.36E-05	6.78E-05	0.000556467	0.000470096	9.16E-05	4.78E-05	0	0.000166444	0	0	0	0	0	0	0	1.26E-05	0	2.21E-05	4.63E-05	9.08E-05	4.39E-05	0.000114739	0.00012937	3.03E-05	0	1.60E-05	2.56E-05	5.23E-05	0	0	0	0	4.90E-05	0	5.26E-05	0	0	3.57E-05	0	0	7.49E-06	0.00012098	2.98E-05	0.000134412	4.95E-05	0.000105556	2.84E-05	0.000385588	9.75E-05	0	0	1.24E-05	3.65E-05	0.000562169	0	5.03E-05	0	0	0	0	1.83E-05	0	0	0	0	2.26E-05	0.000160013	0.000297766	0.000243137	0.000498453	0.000496509	2.28E-05	3.86E-05	0.000328481	0.000220104	0	0	6.09E-06	0	0	0	0	0	0	0	0.000102486	0	1.53E-05	3.53E-05	0	2.26E-05	2.53E-05	0.000179017	0.000207921	0.000215025	0.000408506	0.000866428
mic_asv988	4.98E-05	2.26E-05	1.46E-05	1.52E-05	0.00013318	0.0002871	0.000241814	0.000354597	0.000244248	0	9.41E-05	0.000119953	2.02E-05	1.77E-05	0.000163722	0.000113606	0.000180361	0.000154711	0.000127369	6.81E-05	2.19E-05	5.74E-05	0	4.54E-05	1.73E-05	0.000175663	0.000153574	0.000222475	9.80E-05	6.95E-05	9.30E-05	6.71E-05	0.000122462	0.000102585	0.000105182	5.24E-05	8.57E-05	4.76E-05	3.42E-05	0.000144655	4.49E-05	0	9.93E-06	2.69E-05	1.24E-05	3.52E-05	0	0	0	4.37E-05	0.000199537	1.24E-05	0.000137006	0	0	3.36E-05	6.20E-05	0	0.000775645	0.000426462	0	6.31E-05	0.00017749	0.000141042	0	0.000124478	0.000162954	2.43E-05	0.000110517	0.00026541	1.03E-05	1.14E-05	0	2.38E-05	9.14E-05	0.000134379	6.44E-05	4.27E-05	9.56E-05	5.51E-05	0.000148315	0.00013386	0.000162106	8.77E-05	0	5.12E-05	9.06E-05	0.0001373	7.56E-05	4.11E-05	0.000185322	0.00013416	8.72E-05	1.73E-05	2.46E-05	1.49E-05	3.88E-05
mic_asv990	0	0	0	0	0	0.000446599	6.27E-05	0.000470384	0.001074691	0.000694152	0.000416751	0.000550373	0.000806527	0.000353989	0.000266048	0.000100983	0	0	1.16E-05	0	0	1.15E-05	0	0	0	1.60E-05	0.00017917	0.000588905	0.000450671	0.000833758	0.000372093	0.000268254	0.000220432	0.000102585	0.000210364	0.0003844	0.000305949	7.13E-05	4.56E-05	5.96E-05	2.25E-05	1.61E-05	0	0	0	0	0	0	0	0.000104914	0	0.000408831	0.000337949	0	0.000182635	0.000805599	0.00171523	0	0.000176283	0.002452156	0.000402216	0.000810026	0.000454166	0.000266412	0	0	1.76E-06	0	0	6.47E-06	0	0	0	1.43E-05	1.25E-05	8.96E-06	5.15E-05	1.22E-05	2.61E-05	8.26E-05	0.000103821	8.57E-05	3.66E-05	0.000199674	4.29E-05	0.000420194	3.02E-05	0.000274601	0	4.11E-06	9.04E-06	0	0	0	0	0	0
mic_asv991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.37E-06	3.47E-05	7.57E-06	0	0	0	0	3.46E-05	0	0	0	0	2.32E-05	0	0	0	4.10E-05	1.75E-05	0	2.45E-05	0	0	5.96E-05	0.000119839	0.000774275	0.000228394	3.58E-05	0.000123684	0.000175926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71E-05	1.82E-05	8.84E-05	8.42E-05	1.03E-05	0	0	0	0	0	0	2.44E-05	0	5.51E-05	0	1.61E-05	2.09E-05	0	0	4.10E-05	0	0	5.04E-06	0	0	5.06E-06	0	0	0	0	0
mic_asv993	0	0	0	0	0	0	8.96E-06	3.62E-05	0	0	2.69E-05	0.000141121	0	3.54E-05	0	2.52E-05	1.13E-05	7.37E-06	0	0	0	0	0	0	0	0	0	0	0	0	3.72E-05	0.000100595	2.45E-05	0	3.51E-05	5.24E-05	4.90E-05	5.94E-05	0	0	0	8.07E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.83E-05	6.71E-05	0	0.000125355	0	0.00047977	0	6.31E-05	9.92E-05	0	3.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84E-05	2.22E-05	6.43E-05	2.09E-05	9.74E-06	7.15E-05	1.02E-05	0	4.07E-05	0	0	0	0	0	0	0	0	0
mic_asv995	0	0	7.32E-06	0	0	1.59E-05	0	0	0	0	1.34E-05	0	0	0	4.78E-05	2.52E-05	0	0	0	0	0	0	0	0	0	0	7.68E-05	0.001151637	0.000685804	0.0001158	0.000186047	1.68E-05	2.45E-05	0	7.01E-05	0.000227146	0.000440566	0.000166439	5.70E-05	8.51E-06	0	0	0	0	0	0	0	0	0	0	0.001261358	1.24E-05	0.000109605	0	0.000255689	0.000973432	0.000557967	0.000109685	7.05E-05	0.000293193	0	0.00018585	1.57E-05	4.70E-05	0	0	0	6.08E-06	0	0	0	0	0	1.90E-05	1.25E-05	0.000295634	0.000585687	8.53E-05	7.82E-05	0.000871864	0.000667418	0.00031591	0.000434026	0.001212652	0.000900605	0.000625167	0.000256782	0.000157641	1.01E-05	4.11E-06	4.52E-06	5.06E-06	0	0	0	0.000200539	1.29E-05
mic_asv996	0	0	1.46E-05	0	1.66E-05	9.57E-05	0.000232858	0.00013026	0.001465488	0.000652082	0.000914163	0.000557429	0.000766201	0.000230093	0.000354731	7.57E-05	5.64E-05	2.21E-05	1.16E-05	0	0	0	0	0	0	0	0	5.23E-05	7.84E-05	0.00016212	0.000111628	8.38E-05	0.000146954	0.00020517	0.000227894	5.24E-05	0.000159093	4.76E-05	0	8.51E-06	0	0	0	0	0	0	0	0	0	3.50E-05	0	0	1.83E-05	0	0.000219162	0.000318883	0	9.40E-05	5.29E-05	5.33E-05	0.000658171	0.000725868	4.18E-05	1.57E-05	3.64E-05	2.26E-05	6.47E-06	0	2.76E-06	0	0	0	0	4.76E-06	0	8.96E-06	1.29E-05	1.22E-05	8.69E-06	2.75E-05	1.48E-05	0.000358745	0.00033467	0.00053571	0.000586108	0.00022547	0.000347411	0.00025426	1.01E-05	0	4.52E-06	0	0	0	0	0	0
mic_asv997	0	1.13E-05	0	0	0	0	0	3.62E-05	0.000195398	0	1.34E-05	0.000155233	0	3.54E-05	0.000129613	1.26E-05	1.13E-05	7.37E-06	0	0	0	0	0	0	0	0	0	2.62E-05	0	0	0	1.68E-05	0	0	1.75E-05	0	3.67E-05	4.76E-05	3.42E-05	8.51E-06	3.00E-05	0	0	0	0	0	0	0	0	0	1.43E-05	0	2.74E-05	0	7.31E-05	1.68E-05	0.000289316	0	0	0	0	0.000277022	0	0	0	2.26E-05	8.82E-06	6.08E-06	2.49E-05	0	2.07E-05	3.42E-05	0	9.52E-06	0	1.34E-05	3.22E-05	6.09E-06	0	9.18E-06	0	6.96E-05	5.23E-06	0	0	0	0	4.07E-05	2.52E-05	2.88E-05	0	7.59E-06	4.59E-06	1.16E-05	6.14E-06	1.49E-05	0
mic_asv998	0	0	0	0	0	0	8.96E-06	0	4.88E-05	6.31E-05	8.07E-05	0.000141121	0	0.000106197	6.14E-05	2.52E-05	0	2.21E-05	0	0	0	0	0	0	0	0	0	0	5.88E-05	6.95E-05	3.72E-05	0.000234722	0.000146954	0	8.77E-05	0.000122309	4.90E-05	3.57E-05	0	1.70E-05	7.49E-06	8.07E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33E-05	0	0	0	0	0	0	5.88E-07	0	5.53E-06	0	0	0	0	0	0	0	0	6.09E-06	4.35E-05	2.75E-05	0.000103821	1.07E-05	0.000339899	3.41E-05	1.43E-05	0.000112735	4.53E-05	9.15E-05	2.02E-05	4.11E-06	0	0	0	0	0	0	0
mic_asv999	0	0	0	0	0	4.78E-05	0	0	9.77E-05	0	0	1.41E-05	0	1.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93E-05	0	0	3.72E-05	5.03E-05	2.45E-05	0	0	0	7.34E-05	4.76E-05	0	0	1.50E-05	0	0	0	0	0	0	0	0	8.74E-06	0.000106895	0	1.83E-05	0	3.65E-05	0.000117483	0	0	0.00010577	0	0.000274238	0	0	3.13E-05	0	0	1.18E-06	0	2.76E-06	2.59E-05	0	0	0	0	2.91E-05	8.96E-05	0.000270317	0.000115798	2.61E-05	0.000174373	7.42E-06	5.35E-06	3.14E-05	3.90E-05	0.000142953	0.000122984	0.000196363	8.14E-05	2.02E-05	8.22E-06	9.04E-06	2.53E-06	4.59E-06	0	0	0	0
mic_asv1000	1.24E-05	5.65E-06	0	0	4.99E-05	0.00017545	0.000268682	0.000231574	0.000635045	0.000231384	0.00018821	0.000246962	0.00031589	0.000176994	0.000225118	0.000328196	0.000191634	0.00028732	0.000266318	4.54E-05	0	5.74E-05	0	1.51E-05	0	3.19E-05	0.000127979	0.000104694	0.000195944	0.00013896	7.44E-05	5.03E-05	0.000244924	0.000246204	0.000192834	0.000122309	6.12E-05	0.000130773	5.70E-05	0.000110619	1.50E-05	0	0	0	1.24E-05	0	0	0	0	0.000113657	4.28E-05	6.19E-05	0.000118739	0	5.48E-05	6.71E-05	0	0	5.29E-05	0.000159923	0.000109695	0.000213903	0.000151389	0.000235069	0.000145603	0.000158427	0.000115303	4.25E-05	0.000107754	0.000174782	1.03E-05	0	0	4.76E-06	5.40E-05	6.72E-05	9.01E-05	4.88E-05	1.74E-05	1.84E-05	0.000163147	0.000251657	0.000167335	0.000189934	0.000157248	0.000399697	0.000332306	0.000147471	1.01E-05	1.23E-05	2.71E-05	3.54E-05	2.30E-05	5.78E-06	2.46E-05	0	0
mic_asv1001	6.22E-06	0	0	0	0	0	1.79E-05	0	0	2.10E-05	0	0	0	0	2.05E-05	0	0	0	0	0	0	0	0	0	0	1.60E-05	0	0	7.84E-05	2.32E-05	1.86E-05	0	0	0	3.51E-05	1.75E-05	1.22E-05	1.19E-05	1.14E-05	8.51E-06	1.50E-05	0	0	0	0	0	0	0	0	0	0	0	3.65E-05	0.000733263	1.83E-05	0	0	0	0	0.000186577	1.83E-05	0	0	1.57E-05	0	0	4.71E-06	0	8.29E-06	1.94E-05	0	0	3.86E-05	1.43E-05	0	0	6.44E-06	0	4.35E-05	3.67E-05	0	0	0	4.38E-05	0	0	0	2.03E-05	0	0	0	0	0	0	0	0	0
mic_asv1002	6.22E-06	5.65E-06	0	0	0	1.59E-05	0	0	0	0	0	0	0	0	0	0	0	7.37E-06	0	2.27E-05	2.19E-05	1.15E-05	0	3.03E-05	0	1.60E-05	1.28E-05	1.31E-05	0	0	1.86E-05	0	2.45E-05	0	0	0	1.22E-05	2.38E-05	1.14E-05	0	1.50E-05	0	0	1.79E-05	0	0	0	0	0	0	7.13E-06	4.96E-05	6.39E-05	0	9.13E-05	0	2.07E-05	0	3.53E-05	0	1.83E-05	1.05E-05	0	1.57E-05	3.64E-05	1.13E-05	1.18E-05	0	5.53E-06	3.88E-05	0	1.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mic_asv1003	0	0	0	0	0	0	0	0	0.000146549	8.41E-05	4.03E-05	6.35E-05	0	5.31E-05	4.09E-05	0.000126229	3.38E-05	2.95E-05	0	0	0	0	0	0	0	0	0	0	0	4.63E-05	0	0	0	0	5.26E-05	1.75E-05	6.12E-05	7.13E-05	0	2.55E-05	7.49E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	7.31E-05	0	0	3.13E-05	0	0	0	0	9.40E-05	0.000203727	0	0.000113162	5.88E-06	0	5.53E-06	3.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mic_asv1004	0.000143095	3.39E-05	0.000102507	7.58E-05	8.32E-05	0.000717749	7.16E-05	0.000115787	0	2.10E-05	6.72E-05	2.12E-05	0	1.77E-05	6.82E-06	3.79E-05	0	2.95E-05	2.32E-05	7.57E-06	1.10E-05	1.15E-05	2.87E-05	7.56E-05	3.46E-05	0.000191632	0.000383936	0.000300996	0.000137161	4.63E-05	0.000130233	0.000167659	7.35E-05	8.21E-05	1.75E-05	6.99E-05	1.22E-05	4.76E-05	0	8.51E-06	1.50E-05	8.07E-06	0	0	1.24E-05	0	6.62E-05	4.28E-05	2.44E-05	9.62E-05	0.000256547	0.000322109	0.000685032	0.000158874	0.000273953	5.03E-05	0	0	0.001040069	0	0	3.51E-06	1.04E-05	4.70E-05	0.000145603	3.39E-05	3.82E-05	3.04E-05	5.25E-05	3.88E-05	5.17E-05	5.71E-05	3.86E-05	0.000409411	0.000477585	0.000989926	0.00071441	0.000444908	0.000312894	0.000247793	0.00019281	0.00023024	0.000115043	5.84E-05	7.15E-05	0.000133232	7.55E-05	0.000162726	4.03E-05	2.88E-05	5.42E-05	2.03E-05	5.97E-05	5.78E-06	0.000110584	1.49E-05	0.000103454
mic_asv1005	3.11E-05	3.95E-05	9.52E-05	0.000121315	0.000357922	0.00030305	0.00020599	3.62E-05	0.000195398	0.000231384	0.000161323	0.000169346	0.0001277	0.000141595	4.09E-05	0.000126229	6.76E-05	4.42E-05	0.00011579	5.30E-05	4.39E-05	0.000183583	4.31E-05	0.0001059	0.000103679	4.79E-05	5.12E-05	0.000261736	0.000156755	9.26E-05	5.58E-05	0.000100595	9.80E-05	8.21E-05	0.000262955	1.75E-05	0.000293711	8.32E-05	5.70E-05	5.96E-05	5.24E-05	7.26E-05	1.99E-05	6.27E-05	2.47E-05	3.52E-05	3.78E-05	5.71E-05	0.000207153	0.000166114	0.000242295	0.000272554	7.31E-05	6.11E-05	5.48E-05	3.36E-05	0	0	0.000123398	0	3.66E-05	0	0	7.84E-05	3.64E-05	5.66E-05	8.94E-05	4.25E-05	5.25E-05	7.12E-05	5.17E-05	7.99E-05	3.86E-05	0.00016186	2.08E-05	0.000318031	0.000102978	8.53E-05	9.56E-05	1.84E-05	0.000118652	5.35E-06	3.66E-05	4.87E-05	8.58E-05	0.000112735	0.000105734	0.000228834	5.54E-05	3.70E-05	5.88E-05	3.04E-05	3.21E-05	1.73E-05	8.60E-05	7.43E-05	0.000116386
mic_asv1006	8.09E-05	0.000146862	0.000117151	0.000166808	0.000324627	7.97E-05	9.85E-05	0.000166444	0	0	6.72E-05	0.000112897	0.000409985	0.000123896	6.14E-05	0.000100983	0.000169088	0.000125242	0.000162106	0.000105921	8.77E-05	8.03E-05	0.000143744	0.000272315	0.000172798	0.000542958	0.000191968	9.16E-05	0.000156755	0.00016212	0.000111628	6.71E-05	9.80E-05	6.16E-05	0.000157773	0.000157255	0.000159093	8.32E-05	4.56E-05	6.81E-05	0.000134819	8.07E-05	8.94E-05	0.000188177	6.18E-05	3.52E-05	0.000170189	5.71E-05	0.000170596	0.000227314	0.000121147	0.000136277	0.000182675	8.55E-05	1.83E-05	0	0	0.000172362	3.53E-05	8.00E-05	0.000274238	0	2.09E-05	3.13E-05	7.28E-05	0.00014711	0.000109421	0.000157998	4.14E-05	3.88E-05	0	0.000114164	7.72E-05	0.000142818	0.000286551	0.000111983	8.37E-05	0.000164555	6.08E-05	9.18E-05	0.000237304	0.000123151	9.41E-05	0.000121752	2.86E-05	0.000235719	4.53E-05	0.00011696	2.52E-05	2.88E-05	6.78E-05	6.83E-05	6.89E-05	0.000115511	0.000141302	7.43E-05	0.000129318
mic_asv1007	4.98E-05	5.65E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61E-05	1.99E-05	0.000179216	7.42E-05	0	9.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000106615	0	0	0	0	0	0	1.94E-05	0	9.12E-05	0	0	0	0	3.33E-05	0	3.14E-05	0	1.22E-05	0	1.84E-05	0	0	0	6.82E-05	1.43E-05	0	0	0	1.51E-05	8.22E-06	5.42E-05	0.000111378	9.18E-05	5.78E-06	1.23E-05	2.23E-05	1.29E-05
mic_asv1008	4.98E-05	0.000756904	0.000497891	0.000151644	7.49E-05	0	0	0	0	0	0	0	0	0	0	2.52E-05	5.64E-05	2.21E-05	4.63E-05	0.00014375	0.000109682	9.18E-05	7.19E-05	1.51E-05	3.46E-05	4.79E-05	1.28E-05	1.31E-05	0	0	0	0	0	0	1.75E-05	0	0	0	0	0	0	2.42E-05	1.99E-05	3.58E-05	7.42E-05	0.000492594	2.84E-05	0	0.000365564	8.74E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.28E-05	2.26E-05	3.00E-05	0.002400355	2.76E-06	0	0.002399793	0.000228329	0.000501969	0.002723057	0.000481738	0	0	0	0	0	0	0	0	0	0	0	0	2.03E-05	1.01E-05	2.88E-05	4.07E-05	1.01E-05	1.38E-05	0	0.000454624	9.66E-05	0.000142249
mic_asv1009	0.000149317	6.21E-05	2.20E-05	9.10E-05	9.16E-05	3.19E-05	6.27E-05	0	0	2.10E-05	6.72E-05	0	6.72E-05	0	0	3.79E-05	3.38E-05	7.37E-05	8.11E-05	3.78E-05	5.48E-05	6.88E-05	1.44E-05	0.000151286	0.000276477	9.58E-05	3.84E-05	2.62E-05	7.84E-05	0	3.72E-05	0	0	0	1.75E-05	1.75E-05	1.22E-05	1.19E-05	1.14E-05	6.81E-05	5.24E-05	5.65E-05	9.93E-06	0.000116491	6.18E-05	0.000351853	1.89E-05	2.86E-05	6.09E-05	0.000113657	0.000121147	0	0	0	0	6.71E-05	0	0	0	0	0	0	0	1.57E-05	3.64E-05	9.05E-05	0.000158836	0.000121537	0.000107754	8.42E-05	3.10E-05	9.13E-05	0.000193065	0.000114254	3.32E-05	0.000183651	0.000328242	0.000182839	0.000112989	0.000165195	4.45E-05	0.000128506	1.05E-05	1.46E-05	0	7.17E-05	7.55E-05	4.58E-05	6.55E-05	0.000213702	0.000189843	0.000154411	7.34E-05	0.000115511	8.60E-05	7.43E-05	0.000103454
mic_asv1010	6.22E-06	0	0	0	0	0	1.79E-05	0	0.000195398	0.000231384	0.000658735	0.000952569	0.000564569	0.00030089	0.001009619	0.00039131	0.000225451	0.00018418	0.000173685	3.03E-05	1.10E-05	2.29E-05	0	1.51E-05	0	0	0	0.000104694	0.000215538	0.000324239	0.000372093	0.000368849	0.000759264	0.00075913	0.001279714	0.000436819	0.001162606	0.000641978	0.000273411	0.000110619	7.49E-06	0	9.93E-06	0	0	0	0	0	0	0	7.13E-06	0	0	0	5.48E-05	0	0	1.57E-05	0.000387822	0.000266539	0.000127978	1.05E-05	8.87E-05	0.00012537	0	6.79E-05	2.94E-05	0	2.21E-05	4.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38E-05	0.000100067	8.20E-05	0.000166153	0.00037122	0.000105829	0.000102742	7.68E-05	2.53E-05	1.38E-05	0	0	0	0
mic_asv1011	9.33E-05	0.000107322	0.000168404	0.000151644	0.000291332	0.00011165	0.000161209	7.96E-05	0.000195398	4.21E-05	5.38E-05	7.06E-05	4.03E-05	0.000106197	0.000109148	0.000252458	0.000180361	0.000250484	0.000393687	0.000302631	0.000197427	0.000332744	5.75E-05	0.0001059	5.18E-05	0.000207601	8.96E-05	0.000117781	0.000117566	0.00013896	7.44E-05	0.000184425	4.90E-05	0	0.000227894	0.000104836	4.90E-05	5.94E-05	3.42E-05	0.000153164	5.24E-05	3.23E-05	8.94E-05	0.000125451	8.66E-05	0.000140741	5.67E-05	0	0.000121855	0.000157372	0.000114021	0	0	0	0	8.39E-05	0	0	0	0	0	0	0	6.27E-05	0.000291206	0.000203691	0.000189427	0.000103306	8.57E-05	0.000116521	0.000165503	7.99E-05	7.72E-05	3.81E-05	0.000112129	9.85E-05	6.44E-05	6.70E-05	0	3.67E-05	8.16E-05	3.21E-05	1.57E-05	3.90E-05	1.43E-05	6.15E-05	0	0.000183067	3.02E-05	0.000110961	0.000185322	0.000222757	0.000220328	0.000115511	0.00019045	8.91E-05	0.000193976
mic_asv1012	6.22E-06	5.65E-06	0	0	0	0	2.69E-05	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	0	0	5.12E-05	1.31E-05	1.96E-05	4.63E-05	0	0	2.45E-05	0	7.01E-05	0	6.12E-05	4.76E-05	0	8.51E-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000100471	0.000171095	5.48E-05	6.71E-05	0	0	0.000246796	0	1.83E-05	3.51E-06	1.57E-05	4.70E-05	0	0	0	0	1.11E-05	1.94E-05	0	0	0	4.76E-06	4.15E-06	0	0	7.92E-05	1.74E-05	1.84E-05	5.93E-05	1.07E-05	0	0	0	3.07E-05	0	0	0	0	0	0	0	0	0	0	0
